mission,probability_planet,decision,orbital_period_days,transit_duration_hours,transit_depth_ppm,planet_radius_rearth,impact_param,snr,stellar_teff_k,stellar_logg_cgs,stellar_radius_rsun,stellar_metallicity,fpflag_nt,fpflag_ss,fpflag_co,fpflag_ec,mission
K2,0.9966666666666667,CONFIRMED(model),3.835376,,,1.5,,,,,0.45,,,,,,K2
K2,0.905359477124183,CONFIRMED(model),3.835592,,,1.35,,,3585.0,4.82,0.429,,,,,,K2
K2,0.4063921063921064,UNDECIDED,4.02488968,,,,,,4444.0,4.63,0.7,,,,,,K2
K2,0.7227272727272728,UNDECIDED,4.0248735,,,11.6786,,,4492.0,4.52,0.75,,,,,,K2
K2,0.7903038631852192,UNDECIDED,4.024881,,,10.3,,,,,0.73,,,,,,K2
K2,0.7139487902278601,UNDECIDED,4.0248883,,,9.56,,,,,0.665,,,,,,K2
K2,0.7714714714714714,UNDECIDED,4.024867,,,10.054473,,,4444.0,4.63,0.7,,,,,,K2
K2,0.9879710144927536,CONFIRMED(model),4.169836,,,2.82,,,5523.0,4.47,0.94,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),4.169746,,,2.7,,,,,0.93,,,,,,K2
K2,0.9827863121894073,CONFIRMED(model),4.17032,,,3.19,,,,,1.013,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),4.169783,,,2.5,,,5499.0,4.5,1.0,,,,,,K2
K2,0.8592307692307692,UNDECIDED,1.921111,,,3.23,,,,,0.709,,,,,,K2
K2,0.6402680652680652,UNDECIDED,1.921036,,,3.52,,,5060.0,4.56,0.82,,,,,,K2
K2,0.7093434343434344,UNDECIDED,1.921076,,,3.8,,,,,0.86,,,,,,K2
K2,0.7767676767676768,UNDECIDED,8.687708,,,8.1,,,,,0.75,,,,,,K2
K2,0.746969696969697,UNDECIDED,8.687812,,,7.36,,,,,0.664,,,,,,K2
K2,0.7982905982905983,UNDECIDED,8.687721,,,8.18,,,4812.0,4.59,0.76,,,,,,K2
K2,0.8300222965440357,UNDECIDED,28.7342,,,8.22,,,,,0.664,,,,,,K2
K2,0.890478619881715,UNDECIDED,28.735998,,,4.0,,,,,0.35,,,,,,K2
K2,0.7973387723387724,UNDECIDED,28.735327,,,7.322,,,3572.0,4.66,0.585,,,,,,K2
K2,0.9588616435077053,CONFIRMED(model),0.813143,,,1.1,,,4460.0,4.7,0.62,,,,,,K2
K2,0.9588616435077053,CONFIRMED(model),0.813149,,,1.14414279,,,4460.0,4.68,0.615543,,,,,,K2
K2,0.9588616435077053,CONFIRMED(model),0.81314,,,1.15,,,4597.0,4.62,0.66,,,,,,K2
K2,0.9656922950953902,CONFIRMED(model),0.365257,,,1.05548088,,,5456.0,4.55,0.875749,,,,,,K2
K2,0.9690821256038646,CONFIRMED(model),0.3652575,,,0.935,,,5334.0,4.45,0.86,,,,,,K2
K2,0.9656922950953902,CONFIRMED(model),0.365261,,,1.0,,,5456.0,4.5,0.88,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),10.062106,,,2.63456976,,,5489.0,4.46,0.892097,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),10.06049,,,2.64,,,5503.0,4.45,0.95,,,,,,K2
K2,1.0,CONFIRMED(model),21.070201,,,1.65007129,,,5728.0,4.51,0.890903,,,,,,K2
K2,1.0,CONFIRMED(model),21.06884,,,1.75,,,5677.0,4.44,0.92,,,,,,K2
K2,0.984665322691449,CONFIRMED(model),12.421078,,,2.20753881,,,5419.0,4.57,0.829915,,,,,,K2
K2,0.984665322691449,CONFIRMED(model),12.42205,,,2.26,,,5425.0,4.56,0.83,,,,,,K2
K2,0.9827863121894073,CONFIRMED(model),3.705871,,,3.17824034,,,5649.0,4.61,0.913754,,,,,,K2
K2,0.3168109668109668,UNDECIDED,9.283188,,,6.11721229,,,4972.0,3.63,2.568173,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),9.45889,,,1.44,,,4842.0,4.63,0.69,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),9.457747,,,1.48630496,,,4885.0,4.71,0.725626,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),6.673117,,,2.46610713,,,4937.0,4.71,0.762201,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),2.354992,,,1.27443657,,,5185.0,4.46,0.803827,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),4.382745,,,1.55409035,,,5185.0,4.46,0.803827,,,,,,K2
K2,0.9827863121894073,CONFIRMED(model),14.06660140645,,,3.19087767,,,5141.67,4.53051,0.837606,,,,,,K2
K2,0.9914819643633204,CONFIRMED(model),14.101361,,,2.64809498,,,5185.0,4.46,0.803827,,,,,,K2
K2,0.9914819643633204,CONFIRMED(model),0.877214,,,1.3,,,5820.0,4.6,0.93,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),0.87724,,,1.565,,,5679.0,4.435,0.98,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),0.877183,,,1.40575209,,,5705.0,4.48,0.932487,,,,,,K2
K2,0.9861761426978818,CONFIRMED(model),0.87703,,,1.2,,,5711.17,4.45381,0.990833,,,,,,K2
K2,0.9827863121894073,CONFIRMED(model),8.527219,,,1.82322896,,,5922.0,4.24,1.196219,,,,,,K2
K2,0.9258797862530663,CONFIRMED(model),8.52695,,,2.19,,,5960.0,4.09,1.61,,,,,,K2
K2,0.9938646057801664,CONFIRMED(model),9.525988,,,2.03803688,,,5909.0,4.11,1.420038,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),5.32944,,,1.55,,,,,0.911,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),5.329439,,,1.49090097,,,5428.0,4.63,0.86416,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),14.155185,,,2.1162048,,,6063.0,4.38,1.213565,,,,,,K2
K2,0.8007060572277964,UNDECIDED,8.74809,,,3.83,,,,,0.938,,,,,,K2
K2,0.9639539204756596,CONFIRMED(model),8.747818,,,3.55790985,,,5525.0,4.55,0.887267,,,,,,K2
K2,0.9468599033816425,CONFIRMED(model),8.75470797754,,,3.54381082,,,5888.0,4.57,0.889347,,,,,,K2
K2,0.9827863121894073,CONFIRMED(model),0.469285,,,1.1,,,5482.0,4.6,0.87,,,,,,K2
K2,0.9690821256038646,CONFIRMED(model),0.469287,,,1.46,,,,,0.984,,,,,,K2
K2,0.8931372549019608,UNDECIDED,0.469269,,,2.59929571,,,5482.0,4.6,0.873283,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),10.6161,,,1.19,,,,,0.891,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),10.616646,,,1.31284773,,,5722.0,4.58,0.914349,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),10.616384,,,1.15,,,5788.0,4.48,0.94,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),52.714072,,,2.79551948,,,,,,,,,,,K2
K2,0.9976885139812743,CONFIRMED(model),52.7099,,,2.48,,,,,0.891,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),52.713494,,,2.39,,,5788.0,4.48,0.94,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),50.818947,,,2.41,,,5368.0,,0.85,,,,,,K2
K2,0.9861761426978818,CONFIRMED(model),50.819331,,,2.16538589,,,5410.0,4.58,0.837459,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),50.8213,,,2.18,,,,,0.879,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),50.818947,,,2.41,,,5368.0,4.51,0.85,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),41.474219,,,3.17207779,,,5784.0,4.45,0.98083,,,,,,K2
K2,0.9657487922705315,CONFIRMED(model),41.4661,,,3.45,,,,,1.0574,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),36.552551,,,3.21,,,5817.0,4.3,1.16,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),36.5563,,,3.18,,,,,1.1,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),36.556251,,,2.96787013,,,5759.0,4.31,1.035241,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),0.77401,,,1.2,,,5438.0,4.6,0.83,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),0.773981,,,1.3833597,,,5477.0,4.62,0.894913,,,,,,K2
K2,0.9777777777777779,CONFIRMED(model),0.77392,,,1.3,,,5484.0,4.5,0.92,,,,,,K2
K2,0.9777777777777779,CONFIRMED(model),0.773987,,,1.5,,,,,0.919,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),1.742983,,,1.25908622,,,5982.0,4.36,1.109202,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),1.742169,,,1.35,,,5977.0,4.31,1.19,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),5.1763,,,1.51234354,,,5503.0,4.61,0.862285,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),2.588309,,,1.52,,,5519.0,4.53,0.87,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),2.58819,,,1.587,,,,,0.882,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),2.58812,,,1.403,,,5442.0,4.51,0.879,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),21.574023,,,1.09308317,,,5631.0,4.38,0.912206,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),28.482786,,,2.57581891,,,5712.0,4.55,0.906367,,,,,,K2
K2,1.0,CONFIRMED(model),28.4707,,,2.68,,,,,0.948,,,,,,K2
K2,0.9464646464646463,CONFIRMED(model),48.324222,,,3.59970536,,,6045.0,4.08,1.538801,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),1.059806,,,1.47,,,,,0.92,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),1.05979,,,1.40006712,,,5507.0,4.68,0.878161,,,,,,K2
K2,0.9866666666666667,CONFIRMED(model),22.7768,,,3.39,,,,,0.92,,,,,,K2
K2,0.9823910552724111,CONFIRMED(model),22.779878,,,3.28568401,,,5507.0,4.68,0.878161,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),3.405087,,,2.31,,,,,0.923,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),3.405164,,,2.30165603,,,5491.0,4.55,0.910685,,,,,,K2
K2,0.9827863121894073,CONFIRMED(model),7.9389334,,,1.075,,,4473.0,4.653,0.675,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),7.9388,,,0.94,,,,,0.616,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),7.939256,,,1.08322371,,,4661.0,4.66,0.645652,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),26.8054,,,1.48,,,,,0.616,,,,,,K2
K2,0.9879710144927536,CONFIRMED(model),26.803023,,,1.689,,,4473.0,4.653,0.675,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),26.804998,,,1.53157981,,,4661.0,4.66,0.645652,,,,,,K2
K2,0.9845811839842791,CONFIRMED(model),21.697619,,,2.77059123,,,5570.0,4.61,0.88176,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),21.7,,,2.38,,,,,0.811,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),21.700156,,,2.072,,,5452.0,4.585,0.811,,,,,,K2
K2,0.9827863121894073,CONFIRMED(model),1.865979,,,1.85861238,,,5231.0,4.68,0.825125,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),1.865962,,,1.564,,,5129.0,4.655,0.804,,,,,,K2
K2,0.9827863121894073,CONFIRMED(model),1.866025,,,1.75,,,,,0.878,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),9.695101,,,1.37068602,,,5000.0,4.43,0.762994,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),9.6952,,,1.26549392,,,5026.0,4.57,0.765,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),9.6897,,,1.37,,,,,0.776,,,,,,K2
K2,0.9827863121894073,CONFIRMED(model),7.05647,,,2.76,,,,,1.09,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),7.055908,,,3.17214154,,,5783.0,4.273,1.253,,,,,,K2
K2,0.9827863121894073,CONFIRMED(model),7.055784,,,3.04584393,,,5755.0,4.23,1.177665,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),26.682,,,2.209,,,,,1.197,,,,,,K2
K2,0.9914819643633204,CONFIRMED(model),26.672263,,,1.99552771,,,5890.0,4.25,1.077574,,,,,,K2
K2,1.0,CONFIRMED(model),18.294549,,,2.79522879,,,5043.0,4.46,0.758046,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),12.48749,,,2.60585269,,,5522.0,4.41,0.928158,,,,,,K2
K2,0.9601354610620565,CONFIRMED(model),12.4904,,,3.59,,,,,0.929,,,,,,K2
K2,1.0,CONFIRMED(model),4.190948,,,1.67866113,,,5582.0,4.62,0.862368,,,,,,K2
K2,1.0,CONFIRMED(model),4.19097,,,1.67462172,,,5500.0,4.503,0.872,,,,,,K2
K2,0.9879710144927536,CONFIRMED(model),4.19121,,,1.75,,,,,0.889,,,,,,K2
K2,0.9861761426978818,CONFIRMED(model),2.080615,,,0.86850263,,,4720.0,4.46,0.712365,,,,,,K2
K2,0.9827863121894073,CONFIRMED(model),0.57023,,,0.86,,,5500.0,4.6,0.89,,,,,,K2
K2,0.9656922950953902,CONFIRMED(model),0.570233,,,0.81864346,,,5396.0,4.55,0.85179,,,,,,K2
K2,0.9743879472693031,CONFIRMED(model),0.669532,,,1.3,,,5360.0,4.7,0.79,,,,,,K2
K2,0.9777777777777779,CONFIRMED(model),0.669561,,,1.33162691,,,5117.0,4.543,0.818,,,,,,K2
K2,0.9777777777777779,CONFIRMED(model),0.669573,,,1.44,,,,,0.839,,,,,,K2
K2,0.9777777777777779,CONFIRMED(model),0.669558,,,1.37466396,,,5221.0,4.6,0.815727,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),8.13087,,,1.51398464,,,5794.0,4.25,1.20424,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),8.26947,,,2.63,,,,,1.0807,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),8.269648,,,2.12381238,,,5704.0,4.41,0.974398,,,,,,K2
K2,0.8838383838383838,UNDECIDED,14.074524,,,3.57854073,,,5967.0,4.17,1.333718,,,,,,K2
K2,0.915909090909091,CONFIRMED(model),14.0721,,,3.36,,,,,1.278,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),8.679885,,,2.56948149,,,5757.0,4.45,1.008231,,,,,,K2
K2,0.9845811839842791,CONFIRMED(model),8.68055,,,2.79,,,,,1.102,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),3.901287,,,1.34762583,,,5753.0,4.23,1.189232,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),3.9009,,,1.47,,,,,1.321,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),6.66767,,,1.43839723,,,5753.0,4.23,1.189232,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),6.6674,,,1.66,,,,,1.321,,,,,,K2
K2,0.9827863121894073,CONFIRMED(model),11.13878,,,2.84,,,,,1.321,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),11.137278,,,2.57634456,,,5753.0,4.23,1.189232,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),2.399094,,,1.67890272,,,5716.0,4.57,0.947599,,,,,,K2
K2,0.9656922950953902,CONFIRMED(model),2.398982,,,1.98,,,,,1.0711,,,,,,K2
K2,0.9690821256038646,CONFIRMED(model),0.50565,,,0.89,,,5835.0,4.48,0.99,,,,,,K2
K2,0.9656922950953902,CONFIRMED(model),0.50557,,,0.89,,,5859.0,4.5,1.0,,,,,,K2
K2,0.9656922950953902,CONFIRMED(model),0.50557,,,0.90973766,,,5859.0,4.54,1.013236,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),4.562546,,,1.5,,,5859.0,4.5,1.0,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),4.564169,,,1.6195921,,,5859.0,4.54,1.013236,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),4.56327,,,1.57,,,5835.0,4.48,0.99,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),4.47904,,,1.56,,,5620.0,4.55,0.84,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),4.478591,,,1.66378993,,,5614.0,4.63,0.839998,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),10.09607,,,2.5054075,,,,,,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),10.09489,,,2.41,,,5620.0,4.55,0.84,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),15.871455,,,2.66099554,,,5733.0,4.26,1.209303,,,,,,K2
K2,0.9186868686868687,CONFIRMED(model),15.8723,,,3.60929179,,,5520.0,4.148,1.7,,,,,,K2
K2,0.915909090909091,CONFIRMED(model),15.87209,,,3.49,,,5742.0,4.08,1.7,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),3.27109,,,1.53899305,,,5288.0,4.473,0.889,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),3.27108,,,1.54,,,5424.0,4.47,0.91,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),3.271106,,,1.48696454,,,5397.0,4.62,0.82447,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),13.621832,,,1.66551298,,,5673.0,4.58,0.890666,,,,,,K2
K2,0.9861761426978818,CONFIRMED(model),2.69828,,,1.21,,,4715.0,4.66,0.65,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),2.698368,,,1.38434336,,,4764.0,4.67,0.699017,,,,,,K2
K2,0.9827863121894073,CONFIRMED(model),0.584216,,,1.0,,,5315.0,4.6,0.79,,,,,,K2
K2,0.9827863121894073,CONFIRMED(model),0.584,,,1.197,,,5185.0,4.56,0.781,,,,,,K2
K2,0.9827863121894073,CONFIRMED(model),0.58426,,,1.14,,,5315.0,4.59,0.79,,,,,,K2
K2,0.9656922950953902,CONFIRMED(model),0.584272,,,1.26,,,5163.0,4.53,0.774,,,,,,K2
K2,0.9861761426978818,CONFIRMED(model),0.584249,,,1.164,,,5185.0,4.56,0.793,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),0.58424,,,1.2547759,,,5231.0,4.59,0.801878,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),8.3262,,,2.04,,,5163.0,4.53,0.774,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),8.32801,,,2.16480482,,,5231.0,4.59,0.801878,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),8.32727,,,2.03,,,5315.0,4.59,0.79,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),8.32834,,,2.12,,,5185.0,4.56,0.793,,,,,,K2
K2,0.9190821256038648,CONFIRMED(model),2.86041,,,1.96,,,5945.0,4.2,1.39,,,,,,K2
K2,0.9379145173176123,CONFIRMED(model),2.860636,,,1.93420564,,,6002.0,4.29,1.181244,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),16.1388,,,2.18,,,5839.0,4.42,0.998,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),16.13655,,,2.02,,,5886.0,4.47031,0.995311,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),16.141132,,,2.332,,,5868.0,,0.999,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),16.140442,,,2.05969274,,,5870.0,4.4,0.975013,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),15.48043,,,2.32,,,6059.0,4.39,1.13,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),15.482399,,,2.09663798,,,5928.0,4.42,1.077775,,,,,,K2
K2,0.9879710144927536,CONFIRMED(model),28.867253,,,2.55211506,,,5377.0,4.65,0.841458,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),28.8819,,,2.39,,,,,0.785,,,,,,K2
K2,0.808342881224237,UNDECIDED,0.72813,,,1.27,,,3506.0,4.8049,0.423901,,,,,,K2
K2,0.9026707755521315,CONFIRMED(model),0.728113,,,1.1,,,3782.0,5.0,0.32,,,,,,K2
K2,0.9932768361581921,CONFIRMED(model),22.996591,,,2.72,,,5994.0,4.43,1.06,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),22.99592,,,2.5,,,6010.0,4.426,1.043,,,,,,K2
K2,0.9379145173176123,CONFIRMED(model),14.759595,,,5.3,,,6070.0,4.318,1.186,,,,,,K2
K2,0.9190821256038648,CONFIRMED(model),14.75650149447,,,5.7395617,,,5790.7,4.3,1.20174,,,,,,K2
K2,0.9190821256038648,CONFIRMED(model),14.759287,,,6.18,,,5880.0,4.29,1.22,,,,,,K2
K2,0.6344587561800676,UNDECIDED,14.759859,,,,,,6070.0,4.318,1.186,,,,,,K2
K2,0.7681082765942939,UNDECIDED,5.113823,,,5.0,,,6890.0,4.274,1.409,,,,,,K2
K2,0.6965522182735298,UNDECIDED,5.11383503556,,,5.67086336,,,6315.7,4.17,1.50876,,,,,,K2
K2,0.4030891330891331,UNDECIDED,5.1138428,,,,,,6890.0,4.274,1.409,,,,,,K2
K2,0.7681082765942939,UNDECIDED,5.113981,,,5.65,,,6502.0,4.22,1.49,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),11.561052,,,2.03,,,5920.0,4.36,1.09,,,,,,K2
K2,0.95,CONFIRMED(model),11.561514,,,2.4,,,6140.0,4.255,1.406,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),7.67689,,,2.44,,,,,0.507,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),7.676972,,,2.02,,,3804.0,4.8,0.46,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),7.676984,,,2.3,,,3790.0,4.79,0.465,,,,,,K2
K2,0.9879710144927536,CONFIRMED(model),3.35585,,,1.59,,,4374.0,4.76,0.49,,,,,,K2
K2,0.9690821256038646,CONFIRMED(model),3.355854,,,1.6,,,3860.0,4.72,0.551,,,,,,K2
K2,0.9652970381783941,CONFIRMED(model),3.3557219,,,1.9149,,,3807.0,4.68,0.56,,,,,,K2
K2,0.8309930859145954,UNDECIDED,4.688625,,,3.8,,,5220.0,4.545,0.828,,,,,,K2
K2,0.8115384615384615,UNDECIDED,4.688418,,,3.26,,,5077.0,4.5,0.85,,,,,,K2
K2,0.8838383838383838,UNDECIDED,4.6886342,,,3.36071,,,4954.0,4.47,0.87,,,,,,K2
K2,0.9914819643633204,CONFIRMED(model),12.550896,,,2.6,,,5220.0,4.545,0.828,,,,,,K2
K2,0.9914819643633204,CONFIRMED(model),12.550171,,,2.67,,,5077.0,4.5,0.85,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),8.236486,,,2.0,,,5930.0,4.497,0.923,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),8.234885,,,1.92,,,5791.0,4.47,0.95,,,,,,K2
K2,0.9761761426978819,CONFIRMED(model),14.869943,,,4.4,,,5930.0,4.497,0.923,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),14.871387,,,2.23,,,5791.0,4.47,0.95,,,,,,K2
K2,0.8713043478260868,UNDECIDED,5.746007,,,2.025,,,3348.0,4.926,0.3073,,,,,,K2
K2,0.8771211617672237,UNDECIDED,5.7459982,,,1.9,,,3395.0,4.84,0.3026,,,,,,K2
K2,0.33206321545970285,UNDECIDED,5.7459996,,,,,,3348.0,4.926,0.3073,,,,,,K2
K2,0.906060606060606,CONFIRMED(model),5.7459945,,,2.06081,,,3413.0,4.91,0.32,,,,,,K2
K2,0.33206321545970285,UNDECIDED,5.745912,,,,,,3390.0,4.943,0.307,,,,,,K2
K2,0.95,CONFIRMED(model),0.719573,,,1.613,,,,4.34,1.22,,,,,,K2
K2,0.95,CONFIRMED(model),0.71957120984,,,1.61084174,,,5910.0,4.27216,1.25505,,,,,,K2
K2,0.1484826452976827,UNDECIDED,0.719597,,,,,,6080.0,4.338,1.224,,,,,,K2
K2,0.95,CONFIRMED(model),0.719573,,,1.613,,,5959.0,,1.22,,,,,,K2
K2,0.9777777777777779,CONFIRMED(model),15.611,,,2.884,,,6252.6,4.372,1.22,,,,,,K2
K2,0.6403750620963735,UNDECIDED,15.604,,,,,,6148.0,4.36,1.22,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),15.61136332661,,,2.90333467,,,6061.77,4.31439,1.22568,,,,,,K2
K2,0.9690821256038646,CONFIRMED(model),15.613426,,,3.0,,,6460.0,4.264,1.438,,,,,,K2
K2,0.9879710144927536,CONFIRMED(model),20.201085,,,1.948,,,4663.0,4.667,0.663,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),20.2009,,,1.89,,,,,0.577,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),9.660186,,,1.361,,,4663.0,4.667,0.663,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),9.65869,,,1.38,,,,,0.577,,,,,,K2
K2,0.9723231251189126,CONFIRMED(model),11.02066,,,2.061,,,6138.0,4.156,1.486,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),11.0213,,,2.25,,,,,1.507,,,,,,K2
K2,0.9932768361581921,CONFIRMED(model),19.507428,,,1.92,,,4857.0,4.59,0.72,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),19.508,,,2.11,,,,,0.576,,,,,,K2
K2,0.9861761426978818,CONFIRMED(model),2.78711,,,2.0,,,,,0.507,,,,,,K2
K2,0.9690821256038646,CONFIRMED(model),2.787174,,,1.65,,,3804.0,4.8,0.46,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),11.811437,,,2.3,,,5765.0,4.4,0.93,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),11.81387,,,2.67,,,,,0.948,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),8.777247,,,2.181,,,4603.0,4.615,0.751,,,,,,K2
K2,0.9966666666666667,CONFIRMED(model),8.7783,,,2.27,,,,,0.69,,,,,,K2
K2,0.9914819643633204,CONFIRMED(model),9.401312,,,2.729,,,5911.0,4.194,1.32,,,,,,K2
K2,0.9948717948717949,CONFIRMED(model),9.40172,,,1.96,,,,,1.13,,,,,,K2
TESS,0.8916666666666666,UNDECIDED,2.1805277,2.969175,16340.1353205,16.808853,,,6599.0,4.21017,1.2714601,,,,,,TESS
TESS,0.9761761426978819,CONFIRMED(model),2.1846669,2.86528,11708.0228549,13.7028527,,,5630.0,4.37759,1.23824,,,,,,TESS
TESS,0.7624902874902875,UNDECIDED,3.7354838,4.142,17030.0,21.2315,,,6650.0,4.1639,1.57,,,,,,TESS
TESS,0.82737246413717,UNDECIDED,9.139804,3.0912936,358.4157801,3.0629855,,,5958.2,4.34,1.58,,,,,,TESS
TESS,0.7887529137529137,UNDECIDED,15.5077855,4.565,513.0,2.43432,,,6122.0,4.30881,1.17,,,,,,TESS
TESS,0.9333999333999333,CONFIRMED(model),17.4713078,4.4284819,1199.7541483,3.5766828,,,5783.54,4.49925,0.974669,,,,,,TESS
TESS,0.8602007469654527,UNDECIDED,2.8493825,3.567,8049.0,16.3869,,,6900.0,4.438,1.77,,,,,,TESS
TESS,0.9603387597418548,CONFIRMED(model),4.1150576,1.08,487.0,2.30057,,,5394.0,4.50942,0.89,,,,,,TESS
TESS,0.9657487922705315,CONFIRMED(model),6.4438657,1.9309449,1121.9512275,2.460344,,,4803.0,4.52079,0.737189,,,,,,TESS
TESS,0.9468599033816425,CONFIRMED(model),12.2265595,2.1904379,1206.3693293,2.6014766,,,4803.0,4.52079,0.737189,,,,,,TESS
TESS,0.44298286671197395,UNDECIDED,2.160344,1.828854,19357.992992,22.503541,,,5780.0,4.32928,1.2,,,,,,TESS
TESS,0.9827863121894073,CONFIRMED(model),4.606184,3.121643,13793.034867,12.962219,,,5670.0,4.3925,1.07,,,,,,TESS
